movieId,title,genres
8528,Dodgeball: A True Underdog Story (2004),Comedy
8529,"Terminal, The (2004)",Comedy|Drama|Romance
8530,Dear Frankie (2004),Drama|Romance
8531,White Chicks (2004),Action|Comedy|Crime
8532,"Door in the Floor, The (2004)",Drama
8533,"Notebook, The (2004)",Drama|Romance
8535,De-Lovely (2004),Drama|Musical
8537,Kaena: The Prophecy (Kaena: La prophétie) (2003),Action|Adventure|Animation|Children|Sci-Fi
8542,"Day at the Races, A (1937)",Comedy|Musical
8573,Reconstruction (2003),Drama|Romance
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama
8576,Kopps (2003),Action|Comedy
8579,"Scarlet and the Black, The (1983)",Action|Drama|War
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
8581,Pirates of Silicon Valley (1999),Documentary|Drama
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller
8589,Winter War (Talvisota) (1989),Drama|War
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi
8596,Revenge of the Pink Panther (1978),Comedy|Crime
8600,Angels with Dirty Faces (1938),Crime|Drama
8604,Taxi (1998),Action|Comedy
8605,Taxi 3 (2003),Action|Comedy
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama
8609,Our Hospitality (1923),Comedy
8610,All of Me (1984),Comedy|Fantasy
8611,"Farmer's Daughter, The (1947)",Comedy
8614,Overboard (1987),Comedy|Romance
8616,By the Light of the Silvery Moon (1953),Children|Musical|Romance
8618,Johnny Guitar (1954),Drama|Western
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
8622,Fahrenheit 9/11 (2004),Documentary
8623,Roxanne (1987),Comedy|Romance
8625,"Same River Twice, The (2003)",Documentary
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8638,Before Sunset (2004),Drama|Romance
8640,King Arthur (2004),Action|Adventure|Drama|War
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
8643,"Cinderella Story, A (2004)",Comedy|Romance
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
8649,Gray Lady Down (1978),Drama|Thriller
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
8657,"Tin Star, The (1957)",Western
8661,How the West Was Won (1962),Adventure|Drama|Western
8662,Joan of Arc (1948),Action|Drama|War
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
8666,Catwoman (2004),Action|Crime|Fantasy
8667,A Home at the End of the World (2004),Drama|Romance
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi
8678,Guns of the Magnificent Seven (1969),Action|Adventure|Drama|Western
8680,In a Glass Cage (Tras el cristal) (1986),Drama|Horror
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
8687,Orgy of the Dead (1965),Horror
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy
8700,Destination Tokyo (1943),Adventure|War
8709,How I Got Into College (1989),Comedy|Romance
8710,Map of the Human Heart (1993),Drama|Romance
8711,Mr. Blandings Builds His Dream House (1948),Comedy
8712,My Favorite Wife (1940),Comedy|Romance
8713,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
8729,Swann in Love (Un amour de Swann) (1984),Drama
8730,To End All Wars (2001),Action|Drama|War
8731,Moulin Rouge (1952),Drama
8732,"Belly of an Architect, The (1987)",Drama
8733,"Nest, The (Nid de Guêpes) (2002)",Action|Crime|Thriller
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
8739,Mamma Roma (1962),Drama
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi
8745,"World of Suzie Wong, The (1960)",Drama|Romance
8751,Gun Crazy (a.k.a. Deadly Is the Female) (1949),Crime|Drama|Film-Noir
8752,"Set-Up, The (1949)",Drama|Film-Noir|Romance
8754,"Prime of Miss Jean Brodie, The (1969)",Drama
8757,Lovers and Other Strangers (1970),Comedy
8761,"Three Lives of Thomasina, The (1964)",Children|Drama
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller
8768,Criss Cross (1949),Crime|Drama|Film-Noir
8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979)",Adventure
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
8781,"Manchurian Candidate, The (2004)",Thriller
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
8783,"Village, The (2004)",Drama|Mystery|Thriller
8784,Garden State (2004),Comedy|Drama|Romance
8785,Early Summer (Bakushû) (1951),Drama
8786,Port of Shadows (Quai des brumes) (1938),Drama
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
8798,Collateral (2004),Action|Crime|Drama|Thriller
8800,Code 46 (2003),Romance|Sci-Fi
8805,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
8809,Danny Deckchair (2003),Comedy|Romance
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
8811,Yu-Gi-Oh! (2004),Action|Adventure|Animation|Fantasy
8813,We Don't Live Here Anymore (2004),Drama
8814,Without a Paddle (2004),Comedy
8815,Exorcist: The Beginning (2004),Horror|Thriller
8826,Human Resources (Ressources humaines) (1999),Drama
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
8831,Suspect Zero (2004),Crime|Thriller
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
8833,Vanity Fair (2004),Drama|Romance
8836,Wicker Park (2004),Drama|Romance|Thriller
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance
8844,Camera Buff (Amator) (1979),Drama
8846,Highwaymen (2003),Action|Crime|Thriller
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
8859,SuperBabies: Baby Geniuses 2 (2004),Comedy
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8862,Criminal (2004),Comedy|Drama
8864,Mr. 3000 (2004),Comedy|Drama
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8866,Wimbledon (2004),Comedy|Romance
8867,Anatomy of Hell (Anatomie de l'enfer) (2004),Drama
8869,First Daughter (2004),Comedy|Romance
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
8874,Shaun of the Dead (2004),Comedy|Horror
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
8880,Mask (1985),Drama
8884,"Man with One Red Shoe, The (1985)",Comedy|Thriller
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
8901,Flashpoint (1984),Action|Adventure|Crime|Mystery|Thriller
8905,1492: Conquest of Paradise (1992),Adventure|Drama
8906,Cannibal Holocaust (1980),Horror
8907,Shark Tale (2004),Animation|Children|Comedy
8908,Ladder 49 (2004),Action|Drama|Thriller
8910,I Heart Huckabees (2004),Comedy
8911,Raise Your Voice (2004),Romance
8912,Taxi (2004),Action|Comedy
8913,Around the Bend (2004),Drama
8914,Primer (2004),Drama|Sci-Fi
8915,Stage Beauty (2004),Drama
8916,Shall We Dance? (2004),Comedy|Romance
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8918,Eulogy (2004),Comedy|Crime|Drama
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance
8923,Tess (1979),Drama|Romance
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
8934,Bebe's Kids (1992),Animation|Children|Comedy
8935,All I Want for Christmas (1991),Children|Comedy|Romance
8937,Friday Night Lights (2004),Action|Drama
8938,Tarnation (2003),Documentary
8939,"Final Cut, The (2004)",Sci-Fi|Thriller
8943,Being Julia (2004),Comedy|Drama
8946,Surviving Christmas (2004),Comedy
8947,"Grudge, The (2004)",Horror|Mystery|Thriller
8948,Alfie (2004),Comedy|Drama|Romance
8949,Sideways (2004),Comedy|Drama|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
8951,Vera Drake (2004),Drama
8956,Enduring Love (2004),Drama
8957,Saw (2004),Horror|Mystery|Thriller
8958,Ray (2004),Drama
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
8966,Kinsey (2004),Drama
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
8970,Finding Neverland (2004),Drama
8971,Veer Zaara (2004),Drama|Musical|Romance
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8973,Bad Education (La mala educación) (2004),Drama|Thriller
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
8977,Alexander (2004),Action|Adventure|Drama|War
8978,Christmas with the Kranks (2004),Children|Comedy
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary
8981,Closer (2004),Drama|Romance
8982,I Am David (2003),Drama
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8998,That's Entertainment (1974),Documentary
9002,Alexander the Great (1956),Drama
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
9018,Control Room (2004),Documentary|War
25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror
25738,"Last of the Mohicans, The (1920)",Adventure|Drama
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod) (1921),Fantasy
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance
25751,"Big Parade, The (1925)",Drama|Romance|War
25753,Greed (1924),Drama
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
25773,Little Caesar (1931),Crime|Drama
25788,Scarface (1932),Crime|Drama
25793,Vampyr (1932),Fantasy|Horror
25805,"Atalante, L' (1934)",Comedy|Drama|Romance
25812,"Scarlet Pimpernel, The (1934)",Adventure|Comedy
25826,Libeled Lady (1936),Comedy|Romance
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance
25834,Captains Courageous (1937),Adventure|Drama
25839,Nothing Sacred (1937),Comedy|Drama|Romance
25850,Holiday (1938),Comedy|Drama|Romance
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
25856,Wuthering Heights (1939),Drama|Romance
25868,Ball of Fire (1941),Comedy|Romance
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
25886,Random Harvest (1942),Drama|Romance
25899,Cover Girl (1944),Comedy|Musical
25923,Great Expectations (1946),Drama
25937,Easter Parade (1948),Musical|Romance
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
25952,"Letter to Three Wives, A (1949)",Comedy|Drama
25971,Carrie (1952),Drama|Romance
25977,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953),Comedy|Horror|Sci-Fi
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama
25996,"Star Is Born, A (1954)",Drama|Musical
25999,The Wild One (1953),Drama
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama
26038,Teacher's Pet (1958),Comedy|Romance
26049,Fires on the Plain (Nobi) (1959),Drama|War
26052,Pickpocket (1959),Crime|Drama
26070,"Intruder, The (1962)",Drama
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
26078,Advise and Consent (1962),Drama
26082,Harakiri (Seppuku) (1962),Drama
26083,"Loneliness of the Long Distance Runner, The (1962)",Drama
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
26094,"Eclisse, L' (Eclipse) (1962)",Drama
26109,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),Action|Comedy|Crime
26111,Becket (1964),Drama
26119,"Naked Kiss, The (1964)",Drama
26122,Onibaba (1964),Drama|Horror|War
26123,Robin and the 7 Hoods (1964),Comedy|Crime|Musical
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
26134,Dracula: Prince of Darkness (1966),Horror|Mystery
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
26151,Au Hasard Balthazar (1966),Crime|Drama
26152,Batman (1966),Action|Adventure|Comedy
26155,Khartoum (1966),Action|Adventure|Drama|War
26157,Manos: The Hands of Fate (1966),Horror
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
26171,Play Time (a.k.a. Playtime) (1967),Comedy
26172,Point Blank (1967),Action|Crime|Drama|Thriller
26178,Two for the Road (1967),Comedy|Drama|Romance
26181,"War Wagon, The (1967)",Action|Western
26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller
26198,"Yours, Mine and Ours (1968)",Children|Comedy
26199,Alice's Restaurant (1969),Comedy|Drama
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance
26231,Performance (1970),Crime|Drama|Thriller
26237,Zabriskie Point (1970),Drama|Romance
26242,Duel (1971),Action|Mystery|Thriller
26246,Johnny Got His Gun (1971),Drama|War
26258,"Topo, El (1970)",Fantasy|Western
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime
26270,Lone Wolf and Cub: Baby Cart at the River Styx (Kozure Ôkami: Sanzu no kawa no ubaguruma) (1972),Action|Adventure
26271,Lady Sings the Blues (1972),Drama|Musical
26280,Traffic (Trafic) (1971),Comedy
26285,Dark Star (1974),Comedy|Sci-Fi|Thriller
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western
26303,Sisters (1973),Horror|Thriller
26306,Theatre of Blood (1973),Comedy|Horror|Mystery
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama
26322,Gone in 60 Seconds (1974),Action|Crime|Drama
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
26342,"Farewell, My Lovely (1975)",Crime|Mystery|Thriller
26349,Night Moves (1975),Crime|Thriller
26350,"Passenger, The (Professione: reporter) (1975)",Drama
26359,1900 (Novecento) (1976),Drama|War
26360,"Small Change (Argent de poche, L') (1976)",Comedy|Drama
26375,Silver Streak (1976),Action|Comedy|Crime
26386,High Anxiety (1977),Comedy|Thriller
26388,"Hound of the Baskervilles, The (1978)",Comedy|Crime|Mystery
26395,"Rutles: All You Need Is Cash, The (1978)",Comedy
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy
26422,Hair (1979),Comedy|Drama|Musical
26425,"In-Laws, The (1979)",Action|Comedy
26433,Rockers (1978),Comedy|Drama|Musical
26435,Starting Over (1979),Comedy|Romance
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
26453,Smiley's People (1982),Drama|Mystery
26462,Bad Boys (1983),Crime|Drama|Thriller
26463,Barefoot Gen (Hadashi no Gen) (1983),Animation|Drama|War
26464,Blue Thunder (1983),Action|Crime|Drama
26471,Eddie Murphy Delirious (1983),Comedy|Documentary
26472,"Norte, El (1984)",Adventure|Drama
26485,Rumble Fish (1983),Drama
26488,"Star Chamber, The (1983)",Action|Crime|Drama|Thriller
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
26497,Another Country (1984),Drama|Romance
26502,"Christmas Carol, A (1984)",Drama|Fantasy
26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller
26509,Electric Dreams (1984),Comedy|Drama|Romance|Sci-Fi
26524,"Times of Harvey Milk, The (1984)",Documentary
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama
26528,Anne of Green Gables (1985),Children|Drama
26539,Death of a Salesman (1985),Drama
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
26555,Spies Like Us (1985),Comedy
26561,Vision Quest (1985),Drama|Romance
26562,White Nights (1985),Drama
26564,'Round Midnight (1986),Drama|Musical
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
26644,Landscape in the Mist (Topio stin omichli) (1988),Drama
26649,Lonesome Dove (1989),Adventure|Drama|Western
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
26663,Monsieur Hire (1989),Crime|Romance|Thriller
26674,Prime Suspect (1991),Crime|Drama|Mystery|Thriller
26680,Cry-Baby (1990),Comedy|Musical|Romance
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
26694,Ju Dou (1990),Drama
26702,"Reflecting Skin, The (1990)",Drama|Horror|Thriller
26704,State of Grace (1990),Crime|Drama|Thriller
26707,Tatie Danielle (1990),Comedy|Drama
26712,35 Up (1991),Documentary
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
26749,Prospero's Books (1991),Drama|Fantasy
26750,Quigley Down Under (1990),Adventure|Drama|Western
26758,All the Mornings of the World (Tous les matins du monde) (1991),Drama|Romance
26760,Wild Hearts Can't Be Broken (1991),Drama|Romance
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
26782,"Mambo Kings, The (1992)",Drama|Musical
26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",Comedy|Drama
26810,Bad Boy Bubby (1993),Drama
26811,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)",Action|Fantasy|Romance
26812,Barbarians at the Gate (1993),Drama
26838,"Snapper, The (1993)",Comedy|Drama
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
26841,Splitting Heirs (1993),Comedy
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),Action|Adventure|Comedy|Drama
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
26870,Major League II (1994),Comedy
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
26915,Tromeo and Juliet (1996),Comedy|Drama
26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western
26939,Drifting Clouds (Kauas pilvet karkaavat) (1996),Comedy|Drama
26947,Pusher (1996),Crime|Thriller
26958,Emma (1996),Romance
26965,"Boxer, The (1997)",Drama|Thriller
26974,Gummo (1997),Drama
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
27003,Beowulf (1999),Action|Horror|Sci-Fi
27005,"Interview, The (1998)",Crime|Drama|Mystery|Thriller
27020,Gia (1998),Drama|Romance
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
27033,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance
27070,"Place Called Chiapas, A (1998)",Documentary
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy
27114,Takedown (2000),Action|Thriller
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
27162,He Died With a Felafel in His Hand (2001),Comedy
27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),Comedy|Musical|Romance
27176,Style Wars (1983),Documentary
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
27193,Taxi 2 (2000),Action|Comedy
27238,Guest House Paradiso (1999),Comedy|Thriller
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27271,Taboo (Gohatto) (1999),Drama
27277,"Wog Boy, The (2000)",Comedy
27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
27316,6ixtynin9 (Ruang Talok 69) (1999),Action|Comedy|Thriller
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
27338,The Hole (2001),Drama|Horror|Mystery|Thriller
27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance
27357,Old Men in New Cars (Gamle mænd i nye biler) (2002),Action|Comedy
27362,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",Drama|Musical|Romance
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
27373,61* (2001),Drama
27376,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller
27391,"Laramie Project, The (2002)",Crime|Drama
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
27402,Dagon (2001),Fantasy|Horror|Mystery|Thriller
27410,Conspiracy (2001),Drama|War
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance
27431,"Adversary, The (L'adversaire) (2002)",Crime|Drama|Mystery|Thriller
27432,"Beautiful Country, The (2004)",Drama
27434,Darkness (2002),Horror|Mystery
27441,Blood: The Last Vampire (2000),Action|Animation|Horror
27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller
27478,Ali G Indahouse (2002),Comedy
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
27509,Carolina (2005),Comedy|Romance
27515,Balzac and the Little Chinese Seamstress (Xiao cai feng) (2002),Drama|Romance
27518,D.C.H. (Dil Chahta Hai) (2001),Comedy|Drama
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
27544,Waterboys (2001),Comedy
27555,Fubar (2002),Comedy
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
27564,Sex Is Comedy (2002),Comedy|Drama|Romance
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
27608,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy
27631,Cremaster 3 (2002),Drama
27636,Herr Lehmann (2003),Comedy|Drama
27647,Tipping the Velvet (2002),Comedy|Drama|Romance
27648,Bright Young Things (2003),Comedy|Drama
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
27664,"Brown Bunny, The (2003)",Drama
27667,Ju-on: The Curse (2000),Horror
27671,As If I Didn't Exist (Elina - Som om jag inte fanns) (2002),Children|Drama
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
27685,Bring It On Again (2004),Comedy
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
27700,Evil (Ondskan) (2003),Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
27705,In Hell (2003),Action|Drama|Thriller
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27708,Helen of Troy (2003),Action|Adventure|Drama|Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
27727,Head-On (Gegen die Wand) (2004),Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
27729,Kal Ho Naa Ho (2003),Comedy|Drama|Romance
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
27735,Unstoppable (2004),Action|Adventure|Comedy|Drama|Thriller
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller
27758,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)",Documentary
27764,2LDK (2003),Drama|Horror|Thriller
27772,Ju-on: The Grudge (2002),Horror
27773,Old Boy (2003),Mystery|Thriller
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War
27797,"Man Who Copied, The (Homem Que Copiava, O) (2003)",Comedy|Crime|Drama|Romance
